COORDINATES,ICE
"[78.0, 86.5691]",0.0
"[80.0, 86.3759]",0.0
"[81.0, 86.1793]",0.0
"[83.0, 85.9798]",0.0
"[84.0, 85.7777]",0.0
"[86.0, 85.5736]",0.0
"[87.0, 85.3675]",0.0
"[88.0, 85.1599]",0.0
"[89.0, 84.9508]",0.0
"[90.0, 84.7405]",0.0
"[90.0, 84.5292]",0.0
"[91.0, 84.3168]",0.0
"[92.0, 84.1037]",0.0
"[92.0, 83.8897]",0.0
"[93.0, 83.6751]",0.0
"[94.0, 83.46]",0.0
"[94.0, 83.2442]",0.0
"[95.0, 83.028]",0.0
"[95.0, 82.8114]",0.0
"[95.0, 82.5943]",0.0
"[96.0, 82.377]",0.0
"[96.0, 82.1593]",0.0
"[97.0, 81.9413]",13.223326
"[97.0, 81.7231]",15.352179
"[97.0, 81.5046]",21.904749
"[98.0, 81.286]",21.904749
"[98.0, 81.0672]",21.904749
"[98.0, 80.8482]",21.904749
"[98.0, 80.6291]",21.904749
"[99.0, 80.4098]",9.151162
"[99.0, 80.1904]",10.098404
"[99.0, 79.971]",10.098404
"[99.0, 79.7514]",21.855923
"[100.0, 79.5318]",0.0
"[100.0, 79.3121]",21.855923
"[100.0, 79.0923]",10.098404
"[100.0, 78.8726]",21.855923
"[100.0, 78.6527]",21.855923
"[101.0, 78.4329]",0.0
"[101.0, 78.213]",9.483185
"[101.0, 77.9931]",21.406715
"[101.0, 77.7733]",10.117934
"[101.0, 77.5534]",21.904749
"[101.0, 77.3335]",9.483185
"[102.0, 77.1137]",12.05148
"[102.0, 76.8938]",-10.0
"[102.0, 76.674]",-10.0
"[102.0, 76.4542]",14.570949
"[102.0, 76.2345]",-10.0
"[102.0, 76.0148]",-10.0
"[102.0, 75.7952]",-10.0
"[102.0, 75.5755]",-10.0
"[102.0, 75.356]",-10.0
"[103.0, 75.1365]",-10.0
"[103.0, 74.9171]",-10.0
"[103.0, 74.6977]",-10.0
"[103.0, 74.4784]",-10.0
"[103.0, 74.2592]",-10.0
"[103.0, 74.04]",-10.0
"[103.0, 73.821]",-10.0
"[103.0, 73.602]",-10.0
"[103.0, 73.3831]",-10.0
"[103.0, 73.1643]",-10.0
"[103.0, 72.9455]",-10.0
"[104.0, 72.7269]",-10.0
"[104.0, 72.5084]",-10.0
"[104.0, 72.2899]",-10.0
"[104.0, 72.0716]",-10.0
"[104.0, 71.8534]",-10.0
"[104.0, 71.6352]",-10.0
"[104.0, 71.4172]",-10.0
"[104.0, 71.1993]",-10.0
"[104.0, 70.9815]",-10.0
"[104.0, 70.7639]",-10.0
"[104.0, 70.5463]",-10.0
"[104.0, 70.3289]",-10.0
"[104.0, 70.1116]",-10.0
"[104.0, 69.8944]",-10.0
"[104.0, 69.6773]",-10.0
"[105.0, 69.4604]",-10.0
"[105.0, 69.2436]",-10.0
"[105.0, 69.0269]",-10.0
"[105.0, 68.8104]",-10.0
"[105.0, 68.594]",-10.0
"[105.0, 68.3777]",-10.0
"[105.0, 68.1616]",-10.0
"[105.0, 67.9456]",-10.0
"[105.0, 67.7298]",-10.0
"[105.0, 67.5141]",-10.0
"[105.0, 67.2986]",-10.0
"[105.0, 67.0832]",-10.0
"[105.0, 66.868]",-10.0
"[105.0, 66.6529]",-10.0
"[105.0, 66.438]",-10.0
"[105.0, 66.2232]",-10.0
"[105.0, 66.0086]",-10.0
"[105.0, 65.7941]",-10.0
"[105.0, 65.5798]",-10.0
"[105.0, 65.3657]",-10.0
"[105.0, 65.1518]",-10.0
"[105.0, 64.938]",-10.0
"[105.0, 64.7243]",-10.0
"[106.0, 64.5109]",-10.0
"[106.0, 64.2976]",-10.0
"[106.0, 64.0845]",-10.0
"[106.0, 63.8715]",-10.0
"[106.0, 63.6588]",-10.0
"[106.0, 63.4462]",-10.0
"[106.0, 63.2338]",-10.0
"[106.0, 63.0215]",-10.0
"[106.0, 62.8095]",-10.0
"[106.0, 62.5976]",-10.0
"[106.0, 62.3859]",-10.0
"[106.0, 62.1744]",-10.0
"[106.0, 61.9631]",-10.0
"[106.0, 61.752]",-10.0
"[106.0, 61.5411]",-10.0
"[106.0, 61.3303]",-10.0
"[106.0, 61.1198]",-10.0
"[106.0, 60.9094]",-10.0
"[106.0, 60.6992]",-10.0
"[106.0, 60.4893]",-10.0
"[106.0, 60.2795]",-10.0
"[106.0, 60.0699]",-10.0
"[106.0, 59.8605]",-10.0
"[106.0, 59.6514]",-10.0
"[106.0, 59.4424]",-10.0
"[106.0, 59.2336]",-10.0
"[106.0, 59.0251]",-10.0
"[106.0, 58.8167]",-10.0
"[106.0, 58.6085]",-10.0
"[106.0, 58.4006]",-10.0
"[106.0, 58.1929]",-10.0
"[106.0, 57.9853]",-10.0
"[106.0, 57.778]",-10.0
"[106.0, 57.5709]",-10.0
"[106.0, 57.364]",-10.0
"[106.0, 57.1573]",-10.0
"[106.0, 56.9509]",-10.0
"[106.0, 56.7446]",-10.0
"[107.0, 56.5386]",-10.0
"[107.0, 56.3328]",-10.0
"[107.0, 56.1272]",-10.0
"[107.0, 55.9218]",-10.0
"[107.0, 55.7167]",-10.0
"[107.0, 55.5118]",-10.0
"[107.0, 55.3071]",-10.0
"[107.0, 55.1026]",-10.0
"[107.0, 54.8984]",-10.0
"[107.0, 54.6943]",-10.0
"[107.0, 54.4905]",-10.0
"[107.0, 54.287]",-10.0
"[107.0, 54.0836]",-10.0
"[107.0, 53.8805]",-10.0
"[107.0, 53.6777]",-10.0
"[107.0, 53.475]",-10.0
"[107.0, 53.2726]",-10.0
"[107.0, 53.0705]",-10.0
"[107.0, 52.8685]",-10.0
"[107.0, 52.6668]",-10.0
"[107.0, 52.4654]",-10.0
"[107.0, 52.2641]",-10.0
"[107.0, 52.0631]",-10.0
"[107.0, 51.8624]",-10.0
"[107.0, 51.6619]",-10.0
"[107.0, 51.4616]",-10.0
"[107.0, 51.2616]",-10.0
"[107.0, 51.0618]",-10.0
"[107.0, 50.8623]",-10.0
"[107.0, 50.663]",-10.0
"[107.0, 50.464]",-10.0
"[107.0, 50.2652]",-10.0
"[107.0, 50.0666]",-10.0
"[107.0, 49.8683]",-10.0
"[107.0, 49.6702]",-10.0
"[107.0, 49.4724]",-10.0
"[107.0, 49.2749]",-10.0
"[107.0, 49.0776]",-10.0
"[107.0, 48.8805]",-10.0
"[107.0, 48.6837]",-10.0
"[107.0, 48.4872]",-10.0
"[107.0, 48.2909]",-10.0
"[107.0, 48.0948]",-10.0
"[107.0, 47.899]",-10.0
"[107.0, 47.7035]",-10.0
"[107.0, 47.5082]",-10.0
"[107.0, 47.3132]",-10.0
"[107.0, 47.1184]",-10.0
"[107.0, 46.9239]",-10.0
"[107.0, 46.7297]",-10.0
"[107.0, 46.5357]",-10.0
"[107.0, 46.342]",-10.0
"[107.0, 46.1485]",-10.0
"[107.0, 45.9553]",-10.0
"[107.0, 45.7624]",-10.0
"[107.0, 45.5697]",-10.0
"[107.0, 45.3773]",-10.0
"[107.0, 45.1851]",-10.0
"[107.0, 44.9932]",-10.0
"[107.0, 44.8016]",-10.0
"[107.0, 44.6102]",-10.0
"[107.0, 44.4192]",-10.0
"[107.0, 44.2283]",-10.0
"[107.0, 44.0378]",-10.0
"[20.0, 88.4263]",-10.0
"[28.0, 88.4103]",0.0
"[35.0, 88.3633]",0.0
"[43.0, 88.2879]",0.0
"[49.0, 88.1875]",0.0
"[55.0, 88.0661]",0.0
"[60.0, 87.9274]",0.0
"[65.0, 87.7746]",0.0
"[68.0, 87.6104]",0.0
"[72.0, 87.437]",0.0
"[75.0, 87.2561]",0.0
"[77.0, 87.0692]",0.0
"[79.0, 86.8773]",0.0
"[81.0, 86.6814]",0.0
"[83.0, 86.482]",0.0
"[84.0, 86.2797]",0.0
"[86.0, 86.075]",0.0
"[87.0, 85.8683]",0.0
"[88.0, 85.6599]",0.0
"[89.0, 85.4499]",0.0
"[90.0, 85.2387]",0.0
"[91.0, 85.0263]",0.0
"[92.0, 84.8129]",0.0
"[93.0, 84.5987]",0.0
"[93.0, 84.3837]",0.0
"[94.0, 84.1681]",0.0
"[94.0, 83.9519]",0.0
"[95.0, 83.7351]",0.0
"[95.0, 83.5179]",0.0
"[96.0, 83.3003]",0.0
"[96.0, 83.0823]",0.0
"[97.0, 82.864]",0.0
"[97.0, 82.6454]",0.0
"[98.0, 82.4266]",0.0
"[98.0, 82.2075]",0.0
"[98.0, 81.9882]",14.014321
"[98.0, 81.7687]",14.014321
"[99.0, 81.5491]",17.051355
"[99.0, 81.3293]",21.904749
"[99.0, 81.1094]",21.904749
"[100.0, 80.8894]",21.904749
"[100.0, 80.6692]",21.904749
"[100.0, 80.449]",21.904749
"[100.0, 80.2288]",21.904749
"[100.0, 80.0085]",10.098404
"[101.0, 79.7881]",21.904749
"[101.0, 79.5677]",21.904749
"[101.0, 79.3472]",10.098404
"[101.0, 79.1267]",21.855923
"[101.0, 78.9062]",0.0
"[102.0, 78.6858]",-10.0
"[102.0, 78.4653]",-10.0
"[102.0, 78.2448]",21.406715
"[102.0, 78.0243]",20.996569
"[102.0, 77.8038]",9.483185
"[102.0, 77.5834]",9.483185
"[102.0, 77.363]",21.904749
"[102.0, 77.1426]",-10.0
"[103.0, 76.9223]",-10.0
"[103.0, 76.702]",-10.0
"[103.0, 76.4817]",-10.0
"[103.0, 76.2615]",-10.0
"[103.0, 76.0414]",-10.0
"[103.0, 75.8213]",-10.0
"[103.0, 75.6013]",-10.0
"[103.0, 75.3813]",-10.0
"[103.0, 75.1615]",-10.0
"[104.0, 74.9417]",-10.0
"[104.0, 74.7219]",-10.0
"[104.0, 74.5023]",-10.0
"[104.0, 74.2827]",-10.0
"[104.0, 74.0632]",-10.0
"[104.0, 73.8438]",-10.0
"[104.0, 73.6245]",-10.0
"[104.0, 73.4053]",-10.0
"[104.0, 73.1861]",-10.0
"[104.0, 72.9671]",-10.0
"[104.0, 72.7482]",-10.0
"[104.0, 72.5294]",-10.0
"[104.0, 72.3107]",-10.0
"[104.0, 72.0921]",-10.0
"[105.0, 71.8736]",-10.0
"[105.0, 71.6552]",-10.0
"[105.0, 71.4369]",-10.0
"[105.0, 71.2188]",-10.0
"[105.0, 71.0007]",-10.0
"[105.0, 70.7828]",-10.0
"[105.0, 70.5651]",-10.0
"[105.0, 70.3474]",-10.0
"[105.0, 70.1299]",-10.0
"[105.0, 69.9125]",-10.0
"[105.0, 69.6952]",-10.0
"[105.0, 69.4781]",-10.0
"[105.0, 69.2611]",-10.0
"[105.0, 69.0442]",-10.0
"[105.0, 68.8275]",-10.0
"[105.0, 68.6109]",-10.0
"[105.0, 68.3944]",-10.0
"[105.0, 68.1782]",-10.0
"[105.0, 67.962]",-10.0
"[105.0, 67.746]",-10.0
"[106.0, 67.5301]",-10.0
"[106.0, 67.3144]",-10.0
"[106.0, 67.0989]",-10.0
"[106.0, 66.8835]",-10.0
"[106.0, 66.6683]",-10.0
"[106.0, 66.4532]",-10.0
"[106.0, 66.2383]",-10.0
"[106.0, 66.0235]",-10.0
"[106.0, 65.8089]",-10.0
"[106.0, 65.5945]",-10.0
"[106.0, 65.3802]",-10.0
"[106.0, 65.1661]",-10.0
"[106.0, 64.9522]",-10.0
"[106.0, 64.7384]",-10.0
"[106.0, 64.5248]",-10.0
"[106.0, 64.3114]",-10.0
"[106.0, 64.0981]",-10.0
"[106.0, 63.8851]",-10.0
"[106.0, 63.6722]",-10.0
"[106.0, 63.4595]",-10.0
"[106.0, 63.2469]",-10.0
"[106.0, 63.0346]",-10.0
"[106.0, 62.8224]",-10.0
"[106.0, 62.6104]",-10.0
"[106.0, 62.3986]",-10.0
"[106.0, 62.187]",-10.0
"[106.0, 61.9756]",-10.0
"[106.0, 61.7644]",-10.0
"[106.0, 61.5533]",-10.0
"[106.0, 61.3425]",-10.0
"[106.0, 61.1318]",-10.0
"[106.0, 60.9213]",-10.0
"[106.0, 60.7111]",-10.0
"[107.0, 60.501]",-10.0
"[107.0, 60.2911]",-10.0
"[107.0, 60.0815]",-10.0
"[107.0, 59.872]",-10.0
"[107.0, 59.6627]",-10.0
"[107.0, 59.4537]",-10.0
"[107.0, 59.2448]",-10.0
"[107.0, 59.0361]",-10.0
"[107.0, 58.8277]",-10.0
"[107.0, 58.6195]",-10.0
"[107.0, 58.4114]",-10.0
"[107.0, 58.2036]",-10.0
"[107.0, 57.996]",-10.0
"[107.0, 57.7886]",-10.0
"[107.0, 57.5814]",-10.0
"[107.0, 57.3744]",-10.0
"[107.0, 57.1677]",-10.0
"[107.0, 56.9611]",-10.0
"[107.0, 56.7548]",-10.0
"[107.0, 56.5487]",-10.0
"[107.0, 56.3428]",-10.0
"[107.0, 56.1372]",-10.0
"[107.0, 55.9317]",-10.0
"[107.0, 55.7265]",-10.0
"[107.0, 55.5215]",-10.0
"[107.0, 55.3167]",-10.0
"[107.0, 55.1122]",-10.0
"[107.0, 54.9079]",-10.0
"[107.0, 54.7038]",-10.0
"[107.0, 54.4999]",-10.0
"[107.0, 54.2963]",-10.0
"[107.0, 54.0929]",-10.0
"[107.0, 53.8897]",-10.0
"[107.0, 53.6868]",-10.0
"[107.0, 53.4841]",-10.0
"[107.0, 53.2816]",-10.0
"[107.0, 53.0794]",-10.0
"[107.0, 52.8774]",-10.0
"[107.0, 52.6756]",-10.0
"[107.0, 52.4741]",-10.0
"[107.0, 52.2728]",-10.0
"[107.0, 52.0718]",-10.0
"[107.0, 51.871]",-10.0
"[107.0, 51.6704]",-10.0
"[107.0, 51.4701]",-10.0
"[107.0, 51.27]",-10.0
"[107.0, 51.0702]",-10.0
"[107.0, 50.8706]",-10.0
"[107.0, 50.6712]",-10.0
"[107.0, 50.4721]",-10.0
"[107.0, 50.2733]",-10.0
"[107.0, 50.0747]",-10.0
"[107.0, 49.8763]",-10.0
"[107.0, 49.6782]",-10.0
"[107.0, 49.4803]",-10.0
"[107.0, 49.2827]",-10.0
"[107.0, 49.0854]",-10.0
"[107.0, 48.8883]",-10.0
"[107.0, 48.6914]",-10.0
"[107.0, 48.4948]",-10.0
"[107.0, 48.2985]",-10.0
"[107.0, 48.1024]",-10.0
"[107.0, 47.9065]",-10.0
"[107.0, 47.7109]",-10.0
"[107.0, 47.5156]",-10.0
"[107.0, 47.3206]",-10.0
"[107.0, 47.1258]",-10.0
"[108.0, 46.9312]",-10.0
"[108.0, 46.7369]",-10.0
"[108.0, 46.5429]",-10.0
"[108.0, 46.3491]",-10.0
"[108.0, 46.1556]",-10.0
"[108.0, 45.9623]",-10.0
"[108.0, 45.7694]",-10.0
"[108.0, 45.5766]",-10.0
"[108.0, 45.3842]",-10.0
"[108.0, 45.192]",-10.0
"[108.0, 45.0]",-10.0
"[108.0, 44.8084]",-10.0
"[108.0, 44.617]",-10.0
"[108.0, 44.4258]",-10.0
"[108.0, 44.235]",-10.0
"[108.0, 44.0444]",-10.0
"[20.0, 88.6511]",-10.0
"[29.0, 88.6325]",0.0
"[38.0, 88.5781]",0.0
"[46.0, 88.4919]",0.0
"[53.0, 88.3788]",0.0
"[59.0, 88.2442]",0.0
"[65.0, 88.0924]",0.0
"[69.0, 87.9274]",0.0
"[73.0, 87.752]",0.0
"[76.0, 87.5685]",0.0
"[79.0, 87.3785]",0.0
"[81.0, 87.1834]",0.0
"[83.0, 86.9843]",0.0
"[85.0, 86.7818]",0.0
"[86.0, 86.5765]",0.0
"[88.0, 86.369]",0.0
"[89.0, 86.1595]",0.0
"[90.0, 85.9485]",0.0
"[91.0, 85.7361]",0.0
"[92.0, 85.5226]",0.0
"[93.0, 85.308]",0.0
"[94.0, 85.0926]",0.0
"[94.0, 84.8765]",0.0
"[95.0, 84.6597]",0.0
"[95.0, 84.4424]",0.0
"[96.0, 84.2245]",0.0
"[97.0, 84.0062]",0.0
"[97.0, 83.7876]",0.0
"[97.0, 83.5686]",0.0
"[98.0, 83.3493]",0.0
"[98.0, 83.1298]",0.0
"[99.0, 82.91]",0.0
"[99.0, 82.69]",0.0
"[99.0, 82.4698]",0.0
"[99.0, 82.2495]",0.0
"[100.0, 82.029]",0.0
"[100.0, 81.8084]",14.014321
"[100.0, 81.5878]",17.051355
"[101.0, 81.367]",17.051355
"[101.0, 81.1461]",21.904749
"[101.0, 80.9252]",21.904749
"[101.0, 80.7042]",21.904749
"[101.0, 80.4832]",21.904749
"[102.0, 80.2621]",18.18414
"[102.0, 80.0411]",21.904749
"[102.0, 79.82]",21.904749
"[102.0, 79.5989]",21.904749
"[102.0, 79.3777]",21.904749
"[102.0, 79.1566]",10.098404
"[103.0, 78.9355]",-10.0
"[103.0, 78.7145]",-10.0
"[103.0, 78.4934]",21.406715
"[103.0, 78.2724]",20.996569
"[103.0, 78.0514]",21.357887
"[103.0, 77.8304]",10.098404
"[103.0, 77.6095]",10.098404
"[103.0, 77.3886]",-10.0
"[103.0, 77.1678]",-10.0
"[104.0, 76.947]",-10.0
"[104.0, 76.7263]",-10.0
"[104.0, 76.5056]",-10.0
"[104.0, 76.285]",-10.0
"[104.0, 76.0645]",-10.0
"[104.0, 75.844]",-10.0
"[104.0, 75.6237]",-10.0
"[104.0, 75.4034]",-10.0
"[104.0, 75.1831]",-10.0
"[104.0, 74.963]",-10.0
"[104.0, 74.7429]",-10.0
"[105.0, 74.523]",-10.0
"[105.0, 74.3031]",-10.0
"[105.0, 74.0833]",-10.0
"[105.0, 73.8636]",-10.0
"[105.0, 73.644]",-10.0
"[105.0, 73.4245]",-10.0
"[105.0, 73.2051]",-10.0
"[105.0, 72.9859]",21.865688
"[105.0, 72.7667]",0.0
"[105.0, 72.5476]",-10.0
"[105.0, 72.3287]",-10.0
"[105.0, 72.1098]",-10.0
"[105.0, 71.8911]",-10.0
"[105.0, 71.6725]",-10.0
"[105.0, 71.454]",-10.0
"[105.0, 71.2357]",-10.0
"[105.0, 71.0174]",-10.0
"[106.0, 70.7993]",-10.0
"[106.0, 70.5813]",-10.0
"[106.0, 70.3635]",-10.0
"[106.0, 70.1458]",-10.0
"[106.0, 69.9282]",-10.0
"[106.0, 69.7107]",-10.0
"[106.0, 69.4934]",-10.0
"[106.0, 69.2762]",-10.0
"[106.0, 69.0592]",-10.0
"[106.0, 68.8423]",-10.0
"[106.0, 68.6256]",-10.0
"[106.0, 68.409]",-10.0
"[106.0, 68.1925]",-10.0
"[106.0, 67.9762]",-10.0
"[106.0, 67.76]",-10.0
"[106.0, 67.544]",-10.0
"[106.0, 67.3282]",-10.0
"[106.0, 67.1125]",-10.0
"[106.0, 66.897]",-10.0
"[106.0, 66.6816]",-10.0
"[106.0, 66.4664]",-10.0
"[106.0, 66.2513]",-10.0
"[106.0, 66.0364]",-10.0
"[106.0, 65.8217]",-10.0
"[106.0, 65.6071]",-10.0
"[106.0, 65.3927]",-10.0
"[106.0, 65.1785]",-10.0
"[106.0, 64.9645]",-10.0
"[106.0, 64.7506]",-10.0
"[107.0, 64.5369]",-10.0
"[107.0, 64.3233]",-10.0
"[107.0, 64.11]",-10.0
"[107.0, 63.8968]",-10.0
"[107.0, 63.6838]",-10.0
"[107.0, 63.471]",-10.0
"[107.0, 63.2584]",-10.0
"[107.0, 63.0459]",-10.0
"[107.0, 62.8336]",-10.0
"[107.0, 62.6215]",-10.0
"[107.0, 62.4096]",-10.0
"[107.0, 62.1979]",-10.0
"[107.0, 61.9864]",-10.0
"[107.0, 61.7751]",-10.0
"[107.0, 61.564]",-10.0
"[107.0, 61.353]",-10.0
"[107.0, 61.1423]",-10.0
"[107.0, 60.9317]",-10.0
"[107.0, 60.7214]",-10.0
"[107.0, 60.5112]",-10.0
"[107.0, 60.3012]",-10.0
"[107.0, 60.0915]",-10.0
"[107.0, 59.8819]",-10.0
"[107.0, 59.6726]",-10.0
"[107.0, 59.4634]",-10.0
"[107.0, 59.2545]",-10.0
"[107.0, 59.0458]",-10.0
"[107.0, 58.8372]",-10.0
"[107.0, 58.6289]",-10.0
"[107.0, 58.4208]",-10.0
"[107.0, 58.2129]",-10.0
"[107.0, 58.0052]",-10.0
"[107.0, 57.7978]",-10.0
"[107.0, 57.5905]",-10.0
"[107.0, 57.3835]",-10.0
"[107.0, 57.1766]",-10.0
"[107.0, 56.97]",-10.0
"[107.0, 56.7636]",-10.0
"[107.0, 56.5575]",-10.0
"[107.0, 56.3515]",-10.0
"[107.0, 56.1458]",-10.0
"[107.0, 55.9403]",-10.0
"[107.0, 55.735]",-10.0
"[107.0, 55.5299]",-10.0
"[107.0, 55.3251]",-10.0
"[107.0, 55.1205]",-10.0
"[107.0, 54.9161]",-10.0
"[107.0, 54.712]",-10.0
"[107.0, 54.508]",-10.0
"[107.0, 54.3044]",-10.0
"[107.0, 54.1009]",-10.0
"[107.0, 53.8977]",-10.0
"[107.0, 53.6947]",-10.0
"[107.0, 53.4919]",-10.0
"[107.0, 53.2894]",-10.0
"[107.0, 53.0871]",-10.0
"[107.0, 52.8851]",-10.0
"[108.0, 52.6832]",-10.0
"[108.0, 52.4817]",-10.0
"[108.0, 52.2803]",-10.0
"[108.0, 52.0792]",-10.0
"[108.0, 51.8784]",-10.0
"[108.0, 51.6778]",-10.0
"[108.0, 51.4774]",-10.0
"[108.0, 51.2773]",-10.0
"[108.0, 51.0774]",-10.0
"[108.0, 50.8777]",-10.0
"[108.0, 50.6783]",-10.0
"[108.0, 50.4792]",-10.0
"[108.0, 50.2803]",-10.0
"[108.0, 50.0816]",-10.0
"[108.0, 49.8832]",-10.0
"[108.0, 49.6851]",-10.0
"[108.0, 49.4872]",-10.0
"[108.0, 49.2895]",-10.0
"[108.0, 49.0921]",-10.0
"[108.0, 48.895]",-10.0
"[108.0, 48.6981]",-10.0
"[108.0, 48.5014]",-10.0
"[108.0, 48.305]",-10.0
"[108.0, 48.1089]",-10.0
"[108.0, 47.913]",-10.0
"[108.0, 47.7174]",-10.0
"[108.0, 47.522]",-10.0
"[108.0, 47.3269]",-10.0
"[108.0, 47.1321]",-10.0
"[108.0, 46.9375]",-10.0
"[108.0, 46.7432]",-10.0
"[108.0, 46.5491]",-10.0
"[108.0, 46.3553]",-10.0
"[108.0, 46.1617]",-10.0
"[108.0, 45.9684]",-10.0
"[108.0, 45.7754]",-10.0
"[108.0, 45.5827]",-10.0
"[108.0, 45.3902]",-10.0
"[108.0, 45.1979]",-10.0
"[108.0, 45.006]",-10.0
"[108.0, 44.8143]",-10.0
"[108.0, 44.6228]",-10.0
"[108.0, 44.4317]",-10.0
"[108.0, 44.2407]",-10.0
"[108.0, 44.0501]",-10.0
"[20.0, 88.8759]",-10.0
"[31.0, 88.8536]",0.0
"[41.0, 88.7893]",0.0
"[50.0, 88.6891]",0.0
"[58.0, 88.5605]",0.0
"[65.0, 88.4103]",0.0
"[70.0, 88.2442]",0.0
"[74.0, 88.0661]",0.0
"[77.0, 87.8792]",0.0
"[80.0, 87.6855]",0.0
"[83.0, 87.4867]",0.0
"[85.0, 87.2839]",0.0
"[87.0, 87.0778]",0.0
"[88.0, 86.8693]",0.0
"[90.0, 86.6586]",0.0
"[91.0, 86.4463]",0.0
"[92.0, 86.2325]",0.0
"[93.0, 86.0176]",0.0
"[94.0, 85.8017]",0.0
"[95.0, 85.585]",0.0
"[95.0, 85.3675]",0.0
"[96.0, 85.1495]",0.0
"[97.0, 84.9309]",0.0
"[97.0, 84.7119]",0.0
"[98.0, 84.4925]",0.0
"[98.0, 84.2727]",0.0
"[99.0, 84.0527]",0.0
"[99.0, 83.8323]",0.0
"[99.0, 83.6118]",0.0
"[100.0, 83.3911]",0.0
"[100.0, 83.1702]",0.0
"[100.0, 82.9491]",0.0
"[101.0, 82.7279]",0.0
"[101.0, 82.5066]",0.0
"[101.0, 82.2852]",0.0
"[101.0, 82.0638]",0.0
"[102.0, 81.8422]",11.699926
"[102.0, 81.6206]",14.014321
"[102.0, 81.399]",14.014321
"[102.0, 81.1773]",17.051355
"[102.0, 80.9556]",17.051355
"[103.0, 80.7339]",17.051355
"[103.0, 80.5122]",17.051355
"[103.0, 80.2905]",16.963467
"[103.0, 80.0687]",18.18414
"[103.0, 79.847]",21.904749
"[103.0, 79.6253]",21.904749
"[103.0, 79.4036]",21.904749
"[104.0, 79.182]",13.379572
"[104.0, 78.9604]",10.098404
"[104.0, 78.7388]",-10.0
"[104.0, 78.5173]",-10.0
"[104.0, 78.2958]",21.855923
"[104.0, 78.0743]",21.807095
"[104.0, 77.8529]",10.098404
"[104.0, 77.6316]",10.098404
"[104.0, 77.4103]",0.0
"[104.0, 77.1891]",10.098404
"[105.0, 76.9679]",-10.0
"[105.0, 76.7469]",-10.0
"[105.0, 76.5259]",-10.0
"[105.0, 76.3049]",-10.0
"[105.0, 76.0841]",-10.0
"[105.0, 75.8633]",-10.0
"[105.0, 75.6426]",-10.0
"[105.0, 75.422]",-10.0
"[105.0, 75.2015]",-10.0
"[105.0, 74.9811]",-10.0
"[105.0, 74.7607]",-10.0
"[105.0, 74.5405]",-10.0
"[105.0, 74.3204]",-10.0
"[105.0, 74.1003]",-10.0
"[106.0, 73.8804]",-10.0
"[106.0, 73.6606]",-10.0
"[106.0, 73.4408]",21.865688
"[106.0, 73.2212]",21.865688
"[106.0, 73.0017]",21.865688
"[106.0, 72.7823]",0.0
"[106.0, 72.5631]",0.0
"[106.0, 72.3439]",-10.0
"[106.0, 72.1249]",-10.0
"[106.0, 71.906]",-10.0
"[106.0, 71.6872]",-10.0
"[106.0, 71.4685]",-10.0
"[106.0, 71.25]",-10.0
"[106.0, 71.0315]",-10.0
"[106.0, 70.8133]",-10.0
"[106.0, 70.5951]",-10.0
"[106.0, 70.3771]",-10.0
"[106.0, 70.1592]",-10.0
"[106.0, 69.9415]",-10.0
"[106.0, 69.7239]",-10.0
"[106.0, 69.5064]",-10.0
"[106.0, 69.2891]",-10.0
"[106.0, 69.0719]",-10.0
"[106.0, 68.8549]",-10.0
"[107.0, 68.638]",-10.0
"[107.0, 68.4212]",-10.0
"[107.0, 68.2046]",-10.0
"[107.0, 67.9882]",-10.0
"[107.0, 67.7719]",-10.0
"[107.0, 67.5558]",-10.0
"[107.0, 67.3398]",-10.0
"[107.0, 67.124]",-10.0
"[107.0, 66.9084]",-10.0
"[107.0, 66.6929]",-10.0
"[107.0, 66.4775]",-10.0
"[107.0, 66.2624]",-10.0
"[107.0, 66.0474]",-10.0
"[107.0, 65.8325]",-10.0
"[107.0, 65.6179]",-10.0
"[107.0, 65.4034]",-10.0
"[107.0, 65.189]",-10.0
"[107.0, 64.9749]",-10.0
"[107.0, 64.7609]",-10.0
"[107.0, 64.5471]",-10.0
"[107.0, 64.3335]",-10.0
"[107.0, 64.12]",-10.0
"[107.0, 63.9067]",-10.0
"[107.0, 63.6936]",-10.0
"[107.0, 63.4807]",-10.0
"[107.0, 63.268]",-10.0
"[107.0, 63.0555]",-10.0
"[107.0, 62.8431]",-10.0
"[107.0, 62.6309]",-10.0
"[107.0, 62.419]",-10.0
"[107.0, 62.2072]",-10.0
"[107.0, 61.9956]",-10.0
"[107.0, 61.7842]",-10.0
"[107.0, 61.573]",-10.0
"[107.0, 61.3619]",-10.0
"[107.0, 61.1511]",-10.0
"[107.0, 60.9405]",-10.0
"[107.0, 60.7301]",-10.0
"[107.0, 60.5198]",-10.0
"[107.0, 60.3098]",-10.0
"[107.0, 60.1]",-10.0
"[107.0, 59.8903]",-10.0
"[107.0, 59.6809]",-10.0
"[107.0, 59.4717]",-10.0
"[107.0, 59.2627]",-10.0
"[107.0, 59.0539]",-10.0
"[107.0, 58.8453]",-10.0
"[107.0, 58.6369]",-10.0
"[108.0, 58.4288]",-10.0
"[108.0, 58.2208]",-10.0
"[108.0, 58.013]",-10.0
"[108.0, 57.8055]",-10.0
"[108.0, 57.5982]",-10.0
"[108.0, 57.3911]",-10.0
"[108.0, 57.1842]",-10.0
